Transaction_ID,Date,Region,Category,Campaign_Name,Local_Currency,Local_Amount,Exchange_Rate,Spend_USD
TXN-835494,17-10-25,Europe,Developer Grants,Organic/None,EUR,10942.46,0.9467,11558.24
TXN-283863,17-10-25,Africa,Event Logistics,Core Contributor Fund,NGN,37658.75,1107.8434,33.99
TXN-777946,17-10-25,Africa,Developer Grants,Spring Builder Cohort,NGN,4358.65,1197.065,3.64
TXN-723761,17-10-25,Americas,Platform Subs,Organic/None,USD,1090.74,0.9756,1118.06
TXN-988580,17-10-25,Africa,Developer Grants,Organic/None,NGN,15812.63,1112.3252,14.22
TXN-349220,17-10-25,Africa,Event Logistics,Spring Builder Cohort,NGN,182407.64,1197.6967,152.3
TXN-779363,17-10-25,Americas,Bounties,Core Contributor Fund,USD,11117.59,1.0403,10686.63
TXN-108177,17-10-25,Europe,Developer Grants,Global Hackathon,EUR,25458.54,0.902,28225.97
TXN-339039,17-10-25,Americas,Developer Grants,Global Hackathon,USD,15354.97,0.9877,15545.73
TXN-829877,17-10-25,Americas,Bounties,Organic/None,USD,1178.34,0.9973,1181.51
TXN-390507,17-10-25,Americas,Marketing,Spring Builder Cohort,USD,878.51,0.9714,904.42
TXN-255846,18-10-25,Americas,Event Logistics,Regional Meetups,USD,8169.35,0.9759,8371.44
TXN-349307,18-10-25,Africa,Bounties,Core Contributor Fund,NGN,509.87,1109.1938,0.46
TXN-923578,18-10-25,Africa,Event Logistics,Core Contributor Fund,NGN,345459.65,1117.8545,309.04
TXN-607661,18-10-25,Africa,Event Logistics,Spring Builder Cohort,NGN,7371.9,1155.3822,6.38
TXN-679802,18-10-25,Asia,Event Logistics,Organic/None,SGD,3279.67,1.4115,2323.56
TXN-641916,18-10-25,Asia,Marketing,Global Hackathon,SGD,203.15,1.3868,146.49
TXN-557519,18-10-25,Asia,Marketing,Core Contributor Fund,SGD,603.03,1.3159,458.27
TXN-553449,18-10-25,Africa,Event Logistics,Regional Meetups,NGN,433.76,1111.8711,0.39
TXN-946966,18-10-25,Americas,Event Logistics,Spring Builder Cohort,USD,9859.82,1.0207,9659.92
TXN-422854,18-10-25,Africa,Platform Subs,Organic/None,NGN,1825.94,1161.9183,1.57
TXN-871365,18-10-25,Asia,Bounties,Spring Builder Cohort,SGD,615.81,1.4129,435.86
TXN-664569,18-10-25,Africa,Bounties,Organic/None,NGN,962.8,1173.1578,0.82
TXN-168835,18-10-25,Americas,Bounties,Global Hackathon,USD,2090.5,0.9801,2132.89
TXN-220019,18-10-25,Europe,Developer Grants,Core Contributor Fund,EUR,2649.46,0.9167,2890.33
TXN-787081,18-10-25,Americas,Developer Grants,Regional Meetups,USD,4045.18,0.9954,4063.71
TXN-437660,18-10-25,Africa,Developer Grants,Spring Builder Cohort,NGN,308.2,1137.9191,0.27
TXN-964420,18-10-25,Asia,Platform Subs,Organic/None,SGD,5709.42,1.3172,4334.49
TXN-863942,19-10-25,Americas,Developer Grants,Spring Builder Cohort,USD,10619.88,1.0223,10388.46
TXN-817176,19-10-25,Europe,Event Logistics,Regional Meetups,EUR,51177.97,0.9285,55116.91
TXN-566185,19-10-25,Americas,Platform Subs,Organic/None,USD,205.91,0.9573,215.11
TXN-310005,19-10-25,Europe,Developer Grants,Regional Meetups,EUR,1973.52,0.9385,2102.9
TXN-660582,19-10-25,Asia,Marketing,Global Hackathon,SGD,769.28,1.3104,587.06
TXN-440615,19-10-25,Americas,Bounties,Organic/None,USD,3495.4,0.9506,3677.17
TXN-416599,19-10-25,Africa,Developer Grants,Core Contributor Fund,NGN,261576.36,1125.6142,232.39
TXN-464577,19-10-25,Africa,Event Logistics,Regional Meetups,NGN,31441.2,1093.7199,28.75
TXN-323068,19-10-25,Americas,Marketing,Core Contributor Fund,USD,1134.07,0.995,1139.76
TXN-902236,19-10-25,Europe,Marketing,Spring Builder Cohort,EUR,1201.74,0.9123,1317.34
TXN-136880,19-10-25,Europe,Developer Grants,Spring Builder Cohort,EUR,13869.85,0.9538,14540.92
TXN-999980,20-10-25,Asia,Developer Grants,Global Hackathon,SGD,32646.87,1.3931,23434.23
TXN-275399,20-10-25,Asia,Event Logistics,Core Contributor Fund,SGD,4263.21,1.2929,3297.3
TXN-906951,20-10-25,Africa,Marketing,Regional Meetups,NGN,1269.38,1142.9861,1.11
TXN-258285,20-10-25,Asia,Developer Grants,Regional Meetups,SGD,56528,1.3138,43025.92
TXN-991703,20-10-25,Africa,Bounties,Global Hackathon,NGN,4814.18,1099.7267,4.38
TXN-720473,20-10-25,Europe,Developer Grants,Organic/None,EUR,9354.07,0.9102,10277.25
TXN-976744,20-10-25,Americas,Marketing,Regional Meetups,USD,4406.18,0.9536,4620.68
TXN-596297,20-10-25,Europe,Platform Subs,Organic/None,EUR,122.76,0.9242,132.83
TXN-699559,20-10-25,Africa,Bounties,Organic/None,NGN,3714.78,1162.7342,3.19
TXN-121299,20-10-25,Americas,Developer Grants,Regional Meetups,USD,2375.55,0.9548,2488.01
TXN-752548,20-10-25,Asia,Developer Grants,Global Hackathon,SGD,5530.83,1.3095,4223.78
TXN-490932,20-10-25,Africa,Event Logistics,Regional Meetups,NGN,89038.02,1110.9982,80.14
TXN-201459,20-10-25,Americas,Developer Grants,Core Contributor Fund,USD,122723.15,1.0079,121756.23
TXN-252135,20-10-25,Asia,Marketing,Spring Builder Cohort,SGD,2295.96,1.3976,1642.81
TXN-869884,20-10-25,Asia,Event Logistics,Regional Meetups,SGD,9479.96,1.3367,7091.99
TXN-267011,21-10-25,Africa,Bounties,Regional Meetups,NGN,1370.95,1163.765,1.18
TXN-527991,21-10-25,Europe,Event Logistics,Organic/None,EUR,395827.72,0.8958,441886.37
TXN-229997,21-10-25,Asia,Bounties,Spring Builder Cohort,SGD,4413.16,1.3834,3190.03
TXN-924837,21-10-25,Americas,Bounties,Spring Builder Cohort,USD,1251.88,1.0061,1244.31
TXN-992160,21-10-25,Africa,Developer Grants,Regional Meetups,NGN,7807.6,1182.2487,6.6
TXN-413114,21-10-25,Asia,Developer Grants,Global Hackathon,SGD,11628.12,1.2857,9044.51
TXN-778936,21-10-25,Asia,Marketing,Core Contributor Fund,SGD,225.38,1.3816,163.13
TXN-963018,21-10-25,Americas,Event Logistics,Global Hackathon,USD,1541.18,0.9631,1600.19
TXN-923068,21-10-25,Africa,Bounties,Organic/None,NGN,384.87,1149.8093,0.33
TXN-293962,21-10-25,Africa,Developer Grants,Organic/None,NGN,72916.64,1187.1292,61.42
TXN-973663,21-10-25,Europe,Bounties,Organic/None,EUR,2368.95,0.928,2552.79
TXN-407822,21-10-25,Asia,Bounties,Global Hackathon,SGD,7838.3,1.3189,5943.1
TXN-181757,21-10-25,Africa,Developer Grants,Organic/None,NGN,3009.23,1195.8719,2.52
TXN-600726,21-10-25,Africa,Event Logistics,Organic/None,NGN,3653.93,1114.1601,3.28
TXN-752026,21-10-25,Africa,Developer Grants,Spring Builder Cohort,NGN,13969.27,1096.2774,12.74
TXN-658900,22-10-25,Americas,Developer Grants,Global Hackathon,USD,13983.54,1.0173,13745.15
TXN-870746,22-10-25,Europe,Developer Grants,Global Hackathon,EUR,8803.25,0.9658,9115.05
TXN-808986,22-10-25,Africa,Platform Subs,Organic/None,NGN,1684.72,1104.5393,1.53
TXN-358669,22-10-25,Africa,Developer Grants,Spring Builder Cohort,NGN,34940.36,1139.9624,30.65
TXN-326030,22-10-25,Asia,Developer Grants,Regional Meetups,SGD,68445.22,1.4149,48375.77
TXN-577487,22-10-25,Europe,Bounties,Organic/None,EUR,1862.49,0.9479,1964.83
TXN-670706,22-10-25,Africa,Developer Grants,Regional Meetups,NGN,25182.94,1111.2872,22.66
TXN-215155,22-10-25,Americas,Event Logistics,Core Contributor Fund,USD,1039.21,0.9704,1070.93
TXN-494997,22-10-25,Europe,Bounties,Organic/None,EUR,270.09,0.8914,302.99
TXN-614300,22-10-25,Africa,Event Logistics,Core Contributor Fund,NGN,33760.7,1099.4174,30.71
TXN-425370,22-10-25,Africa,Event Logistics,Organic/None,NGN,6394.3,1163.2954,5.5
TXN-431868,23-10-25,Europe,Developer Grants,Core Contributor Fund,EUR,54213.99,0.928,58420.31
TXN-452188,23-10-25,Americas,Marketing,Spring Builder Cohort,USD,261.97,0.9528,274.96
TXN-432643,23-10-25,Africa,Event Logistics,Regional Meetups,NGN,3124.02,1136.3654,2.75
TXN-509950,23-10-25,Africa,Bounties,Core Contributor Fund,NGN,2913.04,1137.2238,2.56
TXN-652433,23-10-25,Asia,Developer Grants,Regional Meetups,SGD,2658.58,1.2928,2056.53
TXN-639615,23-10-25,Europe,Event Logistics,Organic/None,EUR,2485.17,0.9549,2602.57
TXN-832228,23-10-25,Americas,Event Logistics,Spring Builder Cohort,USD,24896.56,1.037,24008.12
TXN-379916,23-10-25,Americas,Event Logistics,Global Hackathon,USD,2401.3,0.9962,2410.48
TXN-273115,23-10-25,Africa,Event Logistics,Regional Meetups,NGN,1804.04,1119.2382,1.61
TXN-626041,23-10-25,Asia,Event Logistics,Regional Meetups,SGD,2272.76,1.4154,1605.77
TXN-446722,23-10-25,Africa,Bounties,Spring Builder Cohort,NGN,2425.53,1200.7794,2.02
TXN-607532,23-10-25,Europe,Event Logistics,Core Contributor Fund,EUR,18803.51,0.9257,20312.79
TXN-185779,23-10-25,Africa,Developer Grants,Regional Meetups,NGN,12827.16,1126.3438,11.39
TXN-751568,24-10-25,Africa,Developer Grants,Organic/None,NGN,979.78,1200.7189,0.82
TXN-232717,24-10-25,Americas,Developer Grants,Organic/None,USD,8328.02,1.0485,7942.92
TXN-256049,24-10-25,Europe,Event Logistics,Spring Builder Cohort,EUR,38844.36,0.9097,42700.44
TXN-854965,24-10-25,Africa,Developer Grants,Global Hackathon,NGN,15429,1119.5991,13.78
TXN-187980,24-10-25,Europe,Platform Subs,Organic/None,EUR,1025.8,0.9416,1089.45
TXN-744472,24-10-25,Africa,Event Logistics,Regional Meetups,NGN,22802.04,1172.4966,19.45
TXN-977660,24-10-25,Africa,Event Logistics,Core Contributor Fund,NGN,17562.45,1162.1912,15.11
TXN-253450,24-10-25,Europe,Bounties,Spring Builder Cohort,EUR,3003.76,0.9474,3170.69
TXN-360186,24-10-25,Asia,Bounties,Organic/None,SGD,1570.78,1.311,1198.17
TXN-812146,24-10-25,Africa,Bounties,Core Contributor Fund,NGN,1122.8,1159.1575,0.97
TXN-143085,24-10-25,Africa,Event Logistics,Core Contributor Fund,NGN,50960.43,1103.9415,46.16
TXN-209318,24-10-25,Africa,Event Logistics,Spring Builder Cohort,NGN,1644.11,1201.9094,1.37
TXN-610135,24-10-25,Americas,Event Logistics,Regional Meetups,USD,10563.72,1.0346,10210.8
TXN-127386,24-10-25,Africa,Bounties,Core Contributor Fund,NGN,4916.38,1155.2147,4.26
TXN-716552,24-10-25,Europe,Event Logistics,Spring Builder Cohort,EUR,5150.84,0.8984,5733.13
TXN-143016,24-10-25,Americas,Platform Subs,Organic/None,USD,1129.55,1.0476,1078.19
TXN-976952,25-10-25,Asia,Bounties,Regional Meetups,SGD,642.23,1.3858,463.42
TXN-800461,25-10-25,Europe,Event Logistics,Core Contributor Fund,EUR,7845.36,0.9154,8570.31
TXN-871878,25-10-25,Americas,Developer Grants,Global Hackathon,USD,36958.52,1.034,35742.68
TXN-151993,25-10-25,Asia,Bounties,Global Hackathon,SGD,903.88,1.407,642.42
TXN-359357,25-10-25,Africa,Bounties,Organic/None,NGN,853.11,1173.7675,0.73
TXN-132966,25-10-25,Americas,Developer Grants,Core Contributor Fund,USD,31291.93,0.954,32799.77
TXN-793578,25-10-25,Africa,Developer Grants,Spring Builder Cohort,NGN,5344.27,1196.6758,4.47
TXN-971977,25-10-25,Asia,Developer Grants,Organic/None,SGD,4715.13,1.3181,3577.27
TXN-156396,25-10-25,Europe,Platform Subs,Organic/None,EUR,3001.32,0.9014,3329.54
TXN-870348,26-10-25,Africa,Developer Grants,Global Hackathon,NGN,373244.2,1178.59,316.69
TXN-781548,26-10-25,Africa,Developer Grants,Spring Builder Cohort,NGN,26105.07,1148.7344,22.73
TXN-283219,26-10-25,Americas,Marketing,Regional Meetups,USD,26606.58,0.9817,27101.2
TXN-776479,26-10-25,Africa,Event Logistics,Spring Builder Cohort,NGN,34561.64,1102.225,31.36
TXN-605111,26-10-25,Americas,Developer Grants,Regional Meetups,USD,7039.78,0.9856,7142.35
TXN-891032,26-10-25,Africa,Bounties,Regional Meetups,NGN,3675.22,1101.1991,3.34
TXN-826548,26-10-25,Asia,Developer Grants,Spring Builder Cohort,SGD,2634.15,1.3145,2003.88
TXN-672959,26-10-25,Asia,Marketing,Core Contributor Fund,SGD,7676.02,1.3692,5606.4
TXN-335362,26-10-25,Asia,Developer Grants,Spring Builder Cohort,SGD,2349.58,1.3918,1688.2
TXN-660650,26-10-25,Africa,Bounties,Regional Meetups,NGN,3321.85,1164.1244,2.85
TXN-275245,26-10-25,Europe,Developer Grants,Spring Builder Cohort,EUR,23491.76,0.9156,25656.46
TXN-782673,27-10-25,Europe,Marketing,Spring Builder Cohort,EUR,2327.7,0.8809,2642.34
TXN-736431,27-10-25,Asia,Developer Grants,Spring Builder Cohort,SGD,18311.28,1.3476,13588.37
TXN-997803,27-10-25,Americas,Developer Grants,Core Contributor Fund,USD,2473.51,1.0424,2372.91
TXN-717574,27-10-25,Africa,Event Logistics,Global Hackathon,NGN,31295.65,1181.6168,26.49
TXN-824443,27-10-25,Asia,Developer Grants,Spring Builder Cohort,SGD,5573.15,1.4026,3973.45
TXN-964564,27-10-25,Africa,Developer Grants,Global Hackathon,NGN,20483.41,1171.423,17.49
TXN-213102,27-10-25,Americas,Developer Grants,Global Hackathon,USD,1800.51,0.9687,1858.66
TXN-629164,27-10-25,Africa,Marketing,Organic/None,NGN,276.82,1118.1506,0.25
TXN-723412,27-10-25,Asia,Event Logistics,Spring Builder Cohort,SGD,13511.15,1.3517,9995.59
TXN-780203,27-10-25,Europe,Bounties,Spring Builder Cohort,EUR,4110.85,0.8909,4614.37
TXN-592426,27-10-25,Africa,Developer Grants,Core Contributor Fund,NGN,18637.14,1172.6996,15.89
TXN-307484,27-10-25,Africa,Developer Grants,Spring Builder Cohort,NGN,2295.75,1103.3362,2.08
TXN-580533,27-10-25,Africa,Developer Grants,Organic/None,NGN,16217.13,1170.3672,13.86
TXN-906434,28-10-25,Americas,Platform Subs,Organic/None,USD,787.68,0.9644,816.73
TXN-671470,28-10-25,Africa,Platform Subs,Organic/None,NGN,1669.5,1178.7481,1.42
TXN-919433,28-10-25,Africa,Developer Grants,Global Hackathon,NGN,30145.58,1151.4145,26.18
TXN-703546,28-10-25,Africa,Event Logistics,Global Hackathon,NGN,14978.07,1132.4717,13.23
TXN-128439,28-10-25,Americas,Platform Subs,Organic/None,USD,4987.88,1.0439,4778.02
TXN-539906,28-10-25,Europe,Developer Grants,Spring Builder Cohort,EUR,6276.6,0.9634,6514.93
TXN-637868,28-10-25,Europe,Event Logistics,Spring Builder Cohort,EUR,61388.14,0.9246,66397.42
TXN-744647,28-10-25,Asia,Marketing,Regional Meetups,SGD,7210.63,1.3414,5375.5
TXN-884108,28-10-25,Europe,Developer Grants,Spring Builder Cohort,EUR,179888.04,0.924,194678.2
TXN-660309,28-10-25,Asia,Event Logistics,Spring Builder Cohort,SGD,9550.21,1.393,6856.01
TXN-584356,28-10-25,Asia,Event Logistics,Organic/None,SGD,15090.7,1.3792,10941.94
TXN-563506,28-10-25,Africa,Developer Grants,Global Hackathon,NGN,11775.74,1131.1872,10.41
TXN-266234,28-10-25,Europe,Event Logistics,Organic/None,EUR,8701.2,0.9437,9219.83
TXN-141988,28-10-25,Europe,Developer Grants,Organic/None,EUR,14548.53,0.9019,16131.57
TXN-780226,28-10-25,Africa,Event Logistics,Core Contributor Fund,NGN,2591.64,1187.2389,2.18
TXN-368706,28-10-25,Africa,Bounties,Global Hackathon,NGN,628.92,1156.8812,0.54
TXN-896451,29-10-25,Africa,Developer Grants,Regional Meetups,NGN,24682.56,1160.2538,21.27
TXN-560189,29-10-25,Europe,Developer Grants,Core Contributor Fund,EUR,81291.44,0.911,89237.05
TXN-644444,29-10-25,Europe,Event Logistics,Organic/None,EUR,21239.83,0.8871,23943.61
TXN-536152,29-10-25,Africa,Event Logistics,Organic/None,NGN,47616.85,1142.6365,41.67
TXN-591874,29-10-25,Americas,Developer Grants,Global Hackathon,USD,799.53,0.9683,825.72
TXN-972933,29-10-25,Americas,Bounties,Core Contributor Fund,USD,963.89,0.9582,1005.89
TXN-216322,29-10-25,Africa,Bounties,Global Hackathon,NGN,1396.69,1202.9476,1.16
TXN-705109,29-10-25,Africa,Bounties,Organic/None,NGN,726.19,1170.0372,0.62
TXN-278976,29-10-25,Europe,Platform Subs,Organic/None,EUR,4661.2,0.9458,4928.15
TXN-201751,29-10-25,Americas,Developer Grants,Global Hackathon,USD,86134.9,1.0149,84873.13
TXN-733065,29-10-25,Asia,Event Logistics,Global Hackathon,SGD,30712.78,1.3533,22695.38
TXN-770432,29-10-25,Europe,Developer Grants,Global Hackathon,EUR,1486.73,0.8818,1686.07
TXN-872092,29-10-25,Africa,Event Logistics,Regional Meetups,NGN,261577.36,1129.4822,231.59
TXN-702265,30-10-25,Africa,Event Logistics,Regional Meetups,NGN,69373.3,1172.4988,59.17
TXN-802871,30-10-25,Americas,Developer Grants,Organic/None,USD,37815.72,0.9963,37957.75
TXN-751387,30-10-25,Africa,Marketing,Regional Meetups,NGN,880.23,1160.7171,0.76
TXN-495395,30-10-25,Americas,Bounties,Organic/None,USD,924.28,0.9919,931.78
TXN-396798,30-10-25,Africa,Developer Grants,Spring Builder Cohort,NGN,50750.75,1166.2337,43.52
TXN-193526,30-10-25,Africa,Developer Grants,Regional Meetups,NGN,68094.07,1190.0689,57.22
TXN-201376,30-10-25,Europe,Event Logistics,Global Hackathon,EUR,221393.29,0.9374,236168.85
TXN-686749,30-10-25,Africa,Marketing,Spring Builder Cohort,NGN,1088.85,1183.0005,0.92
TXN-720096,30-10-25,Americas,Developer Grants,Organic/None,USD,167376.97,0.9556,175149.95
TXN-802505,30-10-25,Asia,Developer Grants,Regional Meetups,SGD,28177.75,1.4134,19936.47
TXN-640479,30-10-25,Africa,Bounties,Global Hackathon,NGN,928.14,1151.9723,0.81
TXN-887217,30-10-25,Asia,Event Logistics,Global Hackathon,SGD,23280.86,1.2911,18031.15
TXN-587154,30-10-25,Africa,Event Logistics,Spring Builder Cohort,NGN,1309.11,1152.961,1.14
TXN-502611,30-10-25,Asia,Developer Grants,Spring Builder Cohort,SGD,14281.82,1.3261,10769.54
TXN-149948,30-10-25,Asia,Bounties,Regional Meetups,SGD,9929.19,1.3394,7413.27
TXN-290555,30-10-25,Africa,Bounties,Organic/None,NGN,920.49,1189.2575,0.77
TXN-480322,31-10-25,Europe,Developer Grants,Organic/None,EUR,16268.67,0.9429,17253.7
TXN-688906,31-10-25,Americas,Event Logistics,Core Contributor Fund,USD,5694.83,1.0156,5607.32
TXN-250694,31-10-25,Africa,Event Logistics,Core Contributor Fund,NGN,28350.32,1184.4875,23.93
TXN-367913,31-10-25,Africa,Event Logistics,Regional Meetups,NGN,15395.51,1130.363,13.62
TXN-313396,31-10-25,Asia,Event Logistics,Core Contributor Fund,SGD,3088.3,1.3622,2267.14
TXN-838161,31-10-25,Americas,Event Logistics,Global Hackathon,USD,47980.1,1.0308,46547.69
TXN-704019,31-10-25,Europe,Event Logistics,Organic/None,EUR,3950.95,0.9474,4170.47
TXN-892796,31-10-25,Americas,Event Logistics,Global Hackathon,USD,18201.45,0.9673,18816.64
TXN-209626,31-10-25,Asia,Event Logistics,Global Hackathon,SGD,45119.1,1.3074,34511.33
TXN-930496,31-10-25,Asia,Developer Grants,Regional Meetups,SGD,2619.76,1.3713,1910.45
TXN-720390,31-10-25,Africa,Platform Subs,Organic/None,NGN,5543.32,1178.3505,4.7
TXN-233025,31-10-25,Africa,Developer Grants,Regional Meetups,NGN,25491.49,1158.4328,22.01
TXN-601157,31-10-25,Americas,Bounties,Global Hackathon,USD,751.87,0.9662,778.2
TXN-839126,31-10-25,Americas,Bounties,Core Contributor Fund,USD,1725.13,0.9532,1809.75
TXN-911032,31-10-25,Africa,Platform Subs,Organic/None,NGN,978.51,1205.3359,0.81
TXN-496562,31-10-25,Asia,Developer Grants,Organic/None,SGD,5319.72,1.3516,3935.97
TXN-302668,31-10-25,Europe,Developer Grants,Regional Meetups,EUR,9698.66,0.9345,10378.62
TXN-851283,31-10-25,Europe,Developer Grants,Organic/None,EUR,8291.69,0.9537,8694.58
TXN-892879,31-10-25,Africa,Event Logistics,Global Hackathon,NGN,1377.72,1137.0849,1.21
TXN-382566,31-10-25,Americas,Event Logistics,Spring Builder Cohort,USD,900.14,0.9608,936.87
TXN-969733,31-10-25,Europe,Bounties,Core Contributor Fund,EUR,1043.87,0.9052,1153.2
TXN-591599,31-10-25,Asia,Event Logistics,Spring Builder Cohort,SGD,13762.41,1.3907,9895.77
TXN-673996,31-10-25,Asia,Bounties,Global Hackathon,SGD,586.58,1.4015,418.53
TXN-700803,31-10-25,Americas,Event Logistics,Regional Meetups,USD,13962.75,1.0343,13499.66
TXN-388766,31-10-25,Asia,Marketing,Organic/None,SGD,1863.19,1.2873,1447.42
TXN-896150,31-10-25,Africa,Event Logistics,Organic/None,NGN,241.4,1119.3948,0.22
TXN-860343,31-10-25,Africa,Bounties,Global Hackathon,NGN,2867.32,1119.4562,2.56
TXN-560773,31-10-25,Europe,Event Logistics,Core Contributor Fund,EUR,24667.63,0.9452,26098.83
TXN-407124,01-11-25,Africa,Event Logistics,Core Contributor Fund,NGN,7539.19,1187.5434,6.35
TXN-965291,01-11-25,Asia,Developer Grants,Organic/None,SGD,2854.72,1.382,2065.63
TXN-118179,01-11-25,Africa,Event Logistics,Organic/None,NGN,7249.73,1190.4155,6.09
TXN-489952,01-11-25,Africa,Developer Grants,Global Hackathon,NGN,7383.75,1182.4365,6.24
TXN-588161,01-11-25,Africa,Developer Grants,Spring Builder Cohort,NGN,36418.13,1109.9122,32.81
TXN-673722,01-11-25,Asia,Developer Grants,Organic/None,SGD,2245.06,1.3301,1687.91
TXN-641156,01-11-25,Africa,Platform Subs,Organic/None,NGN,2257.04,1146.1582,1.97
TXN-274568,01-11-25,Asia,Bounties,Global Hackathon,SGD,1073.21,1.3128,817.47
TXN-173541,01-11-25,Americas,Developer Grants,Global Hackathon,USD,18731.92,0.9848,19020.66
TXN-776560,01-11-25,Europe,Event Logistics,Core Contributor Fund,EUR,42711.44,0.876,48755.29
TXN-755313,01-11-25,Africa,Developer Grants,Organic/None,NGN,8124.27,1110.9989,7.31
TXN-839937,01-11-25,Africa,Developer Grants,Core Contributor Fund,NGN,8350.84,1171.2581,7.13
TXN-161855,01-11-25,Africa,Developer Grants,Core Contributor Fund,NGN,888.16,1155.6411,0.77
TXN-528813,01-11-25,Asia,Bounties,Organic/None,SGD,7043.28,1.283,5489.69
TXN-893897,01-11-25,Americas,Event Logistics,Organic/None,USD,60533.26,0.9826,61605.93
TXN-763227,02-11-25,Americas,Developer Grants,Spring Builder Cohort,USD,15574.38,0.9882,15759.77
TXN-599115,02-11-25,Americas,Developer Grants,Regional Meetups,USD,7965.56,0.9989,7974.45
TXN-711786,02-11-25,Africa,Platform Subs,Organic/None,NGN,4034.7,1194.9412,3.38
TXN-434547,02-11-25,Asia,Developer Grants,Global Hackathon,SGD,2574.43,1.3185,1952.49
TXN-224046,02-11-25,Americas,Marketing,Spring Builder Cohort,USD,851.19,1.0387,819.51
TXN-281854,02-11-25,Asia,Developer Grants,Spring Builder Cohort,SGD,2262.2,1.3329,1697.2
TXN-160112,02-11-25,Africa,Bounties,Global Hackathon,NGN,1582.9,1186.6887,1.33
TXN-815327,02-11-25,Africa,Marketing,Regional Meetups,NGN,1714.82,1149.8838,1.49
TXN-636758,02-11-25,Americas,Marketing,Global Hackathon,USD,1392.09,1.0121,1375.49
